Accuracy,Model_Number,Run_Date,Model_Name,RMSE_Train,RMSE_Test,MSE_Train,MSE_Test,alpha,Nural_Size,Activation_Function,Solver


0.9770103787930621,1,2020-09-05,Global_Conf,0.001860706336890163,0.023187526468061756,3.4622280721432094e-06,0.0005376613837070644,0.0001,90,relu,lbfgs
0.9770103787930621,1,2020-09-05,Global_Conf,0.001860706336890163,0.023187526468061756,3.4622280721432094e-06,0.0005376613837070644,0.0001,90,relu,lbfgs
0.9770103787930621,1,2020-09-05,Global_Conf,0.001860706336890163,0.023187526468061756,3.4622280721432094e-06,0.0005376613837070644,0.0001,90,relu,lbfgs
-5.07905092425685,6,2020-09-05,US_Death,0.007880876560826776,0.17570928117950274,6.210821536698887e-05,0.030873751492617556,0.005,90,relu,lbfgs
0.995721337095516,6,2020-09-05,US_Death,0.0030108554706579096,0.0035697181351521685,9.065250665190663e-06,1.2742887564434276e-05,6e-09,140,relu,lbfgs
0.995721337095516,6,2020-09-05,US_Death,0.0030108554706579096,0.0035697181351521685,9.065250665190663e-06,1.2742887564434276e-05,6e-09,140,relu,lbfgs
0.995721337095516,6,2020-09-05,US_Death,0.0030108554706579096,0.0035697181351521685,9.065250665190663e-06,1.2742887564434276e-05,6e-09,140,relu,lbfgs
